SKU,Name,Price,Cost,Quantity,UPC,Weight,Volume,Nicotine_Level,Flavor,Unit_Per_Pack,Location_1,Qty_1
DDRSMS500107,"DRIIIZY Smoke 15000 Puffs Disposable-Single Disposable-White Gummy-5.0%-30mL",10.00,7.10,0,,0.00,,,,,Z,0
DDRSMS500110,"DRIIIZY Smoke 15000 Puffs Disposable-Single Disposable-Strawberry Raspberry-5.0%-30mL",10.00,7.10,0,,,,,,,Z,0
DDRSMS500111,"DRIIIZY Smoke 15000 Puffs Disposable-Single Disposable-Tropical Rainbow-5.0%-30mL",10.00,7.10,-4,6926608116841,3.60,,,,,C-5-3,0
DDRSMS500101,"DRIIIZY Smoke 15000 Puffs Disposable-Single Disposable-Apple Berry Blast-5.0%-30mL",10.00,7.10,-1,6926608116926,3.60,,,,,C-5-3,0
DDRSMS500103,"DRIIIZY Smoke 15000 Puffs Disposable-Single Disposable-Faze Pop-5.0%-30mL",10.00,7.10,0,6926608116919,3.60,,,,,C-5-3,62
DDRSMS500108,"DRIIIZY Smoke 15000 Puffs Disposable-Single Disposable-Simply Mint-5.0%-30mL",10.00,7.10,0,,,,,,,Z,0
DEZEES500501,"Ezee Stick 5K Limited Edition Disposable-Aloe Grape Freeze-Single Disposable-5.0%-13mL",2.99,1.35,0,698054762854,2.50,,,,,D-4-3,0
DEZEES500502,"Ezee Stick 5K Limited Edition Disposable-Banana Crush-Single Disposable-5.0%-13mL",2.99,1.35,0,,,,,,,Z,0
DEZEES500503,"Ezee Stick 5K Limited Edition Disposable-Fruit Blast-Single Disposable-5.0%-13mL",2.99,1.35,0,,,,,,,Z,0
DEZEES500504,"Ezee Stick 5K Limited Edition Disposable-FIji Island-Single Disposable-5.0%-13mL",2.99,1.35,0,698054759885,2.50,,,,,D-4-3,0
DEZEES500505,"Ezee Stick 5K Limited Edition Disposable-Grape Gummy Blast-Single Disposable-5.0%-13mL",2.99,1.35,-1,698054762830,2.50,,,,,D-4-3,0
DEZEES500506,"Ezee Stick 5K Limited Edition Disposable-Lava Glow-Single Disposable-5.0%-13mL",2.99,1.35,0,,,,,,,Z,0
DEZEES500507,"Ezee Stick 5K Limited Edition Disposable-Mango Madness-Single Disposable-5.0%-13mL",2.99,1.35,0,,,,,,,Z,0
DEZEES500508,"Ezee Stick 5K Limited Edition Disposable-Peachy Peach-Single Disposable-5.0%-13mL",2.99,1.35,0,698054760676,2.50,,,,,D-4-3,0
DEZEES500509,"Ezee Stick 5K Limited Edition Disposable-Pina Blast-Single Disposable-5.0%-13mL",2.99,1.35,0,698054759861,2.50,,,,,D-4-3,0
DEZEES500510,"Ezee Stick 5K Limited Edition Disposable-Rainbow Skittles-Single Disposable-5.0%-13mL",2.99,1.35,0,698054762892,2.50,,,,,D-4-3,0
DEZEES500511,"Ezee Stick 5K Limited Edition Disposable-Strawberry Cream-Single Disposable-5.0%-13mL",2.99,1.35,0,698054759847,2.50,,,,,D-4-3,0
DEZEES500512,"Ezee Stick 5K Limited Edition Disposable-Strawberry Pom-Single Disposable-5.0%-13mL",2.99,1.35,0,,,,,,,Z,0
DEZEES500513,"Ezee Stick 5K Limited Edition Disposable-Strawberry Kiwi-Single Disposable-5.0%-13mL",2.99,1.35,0,698054759908,2.50,,,,,D-4-3,0
DRAZTS500907,"RAZ TN9000 9000 Puffs Disposable-Violet (Grape Strawberry)-Single Disposable-5.0%",9.99,7.85,0,6975984054698,3.18,,,,,B-3-2,0
DRAZTS500908,"RAZ TN9000 9000 Puffs Disposable-Ruby (Cherry Strawberry Raspberry)-Single Disposable-5.0%",9.99,7.85,0,,,,,,,Z,0
DRAZTS500909,"RAZ TN9000 9000 Puffs Disposable-Vicky (Pink Lemonade)-Single Disposable-5.0%",9.99,7.85,0,,,,,,,Z,0
DRAZTS500910,"RAZ TN9000 9000 Puffs Disposable-Tiffany (Kiwi Watermelon)-Single Disposable-5.0%",9.99,7.85,0,,,,,,,Z,0
DWOFRS500120,"IJoy Woofr 15000 Puff Disposable-Single Disposable-Watermelon Chew-50mg",9.99,3.10,795,6941264671657,,,,,,F-4-4,319
DWOFRS500119,"IJoy Woofr 15000 Puff Disposable-Single Disposable-Watermelon Bubblegum-50mg",9.99,3.10,680,6941264671626,,,,,,F-4-4,89
DWOFRS500112,"IJoy Woofr 15000 Puff Disposable-Single Disposable-Double Apple-50mg",9.99,3.10,856,6941264671633,,,,,,F-6-4,553
DWOFRS500117,"IJoy Woofr 15000 Puff Disposable-Single Disposable-Strawberry Chew-50mg",9.99,3.10,865,6941264671619,,,,,,F-5-4,519
DPALAS500805,"Palax KC8000 Disposable-Single Disposable-Cotton Candy-5.0%",12.99,7.60,-1,,,,,,,Z,-1
DPALAS500807,"Palax KC8000 Disposable-Single Disposable-Fresh Mint-5.0%",12.99,7.60,0,,,,,,,Z,0
DPALAS500810,"Palax KC8000 Disposable-Single Disposable-Mango Chill-5.0%",12.99,7.60,0,6926608113116,2.82,,,,,D-6-1,0
DPALAS500816,"Palax KC8000 Disposable-Single Disposable-Tiger Blood-5.0%",12.99,7.60,0,,,,,,,Z,0
DPALAS500802,"Palax KC8000 Disposable-Single Disposable-Black Dragon Ice-5.0%",12.99,7.60,0,6926608115035,2.82,,,,,D-6-1,16
DPALAS500801,"Palax KC8000 Disposable-Single Disposable-Apple Lemon Mint-5.0%",12.99,7.60,16,6926608112911,2.82,,,,,D-6-1,36
DPALAS500803,"Palax KC8000 Disposable-Single Disposable-Blue Razz Slushi-5.0%",12.99,7.60,-1,,,,,,,Z,-1
DPALAS500806,"Palax KC8000 Disposable-Single Disposable-Dragon Bear-5.0%",12.99,7.60,0,6926608113031,2.82,,,,,D-6-1,0
DPALAS500808,"Palax KC8000 Disposable-Single Disposable-Lush Peach Dew-5.0%",12.99,7.60,-1,6926608113079,2.82,,,,,D-6-1,0
DPALAS500809,"Palax KC8000 Disposable-Single Disposable-Mango Aloe Ice-5.0%",12.99,7.60,69,6926608113093,2.82,,,,,D-6-1,101
DPALAS500812,"Palax KC8000 Disposable-Single Disposable-Mix Bears-5.0%",12.99,7.60,-1,6926608113130,2.82,,,,,D-6-1,20
DPALAS500813,"Palax KC8000 Disposable-Single Disposable-Mix Hard Candy-5.0%",12.99,7.60,0,6926608113154,2.82,,,,,D-6-1,0
DPALAS500814,"Palax KC8000 Disposable-Single Disposable-Straw Gummy Lemonade-5.0%",12.99,7.60,0,6926608113178,2.82,,,,,D-6-1,0
DPALAS500815,"Palax KC8000 Disposable-Single Disposable-Straw Ice Cream-5.0%",12.99,7.60,-1,,,,,,,Z,-1
DPALAS500804,"Palax KC8000 Disposable-Single Disposable-Clear-5.0%",12.99,7.60,0,,,,,,,Z,0
DPALAS500811,"Palax KC8000 Disposable-Single Disposable-Melon Mint-5.0%",12.99,7.60,0,6926608117374,2.82,,,,,D-6-1,23
DVOGES500101,"Vozol Gear 10000 Puffs Recharge Vape-Blue Razz Lemon-Single Disposable-5.0%-20mL",10.00,7.10,0,,,,,,,Z,0
DVOGES500102,"Vozol Gear 10000 Puffs Recharge Vape-Cedar Berries-Single Disposable-5.0%-20mL",10.00,7.10,0,,,,,,,Z,0
DVOGES500103,"Vozol Gear 10000 Puffs Recharge Vape-Cool Mint-Single Disposable-5.0%-20mL",10.00,7.10,1,,,,,,,Z,1
DVOGES500104,"Vozol Gear 10000 Puffs Recharge Vape-Cream Tobacco-Single Disposable-5.0%-20mL",10.00,7.10,0,,,,,,,Z,0
DVOGES500105,"Vozol Gear 10000 Puffs Recharge Vape-Dragon Fruit Banana Cherry-Single Disposable-5.0%-20mL",10.00,7.10,0,,,,,,,Z,0
DVOGES500106,"Vozol Gear 10000 Puffs Recharge Vape-Forest Berry Storm-Single Disposable-5.0%-20mL",10.00,7.10,0,,,,,,,Z,0
DVOGES500107,"Vozol Gear 10000 Puffs Recharge Vape-Green Blast-Single Disposable-5.0%-20mL",10.00,7.10,0,,,,,,,Z,0
DVOGES500108,"Vozol Gear 10000 Puffs Recharge Vape-Green Chocolate Cream-Single Disposable-5.0%-20mL",10.00,7.10,3,6975599459253,,,,,,Z,3
DVOGES500109,"Vozol Gear 10000 Puffs Recharge Vape-Kiwi Guava Passion Fruit-Single Disposable-5.0%-20mL",10.00,7.10,0,,,,,,,Z,0
DVOGES500110,"Vozol Gear 10000 Puffs Recharge Vape-Passion Fruit Raspberry Tangerine-Single Disposable-5.0%-20mL",10.00,7.10,0,,,,,,,Z,0
DVOGES500111,"Vozol Gear 10000 Puffs Recharge Vape-Peach Mango Smoothie-Single Disposable-5.0%-20mL",10.00,7.10,0,,,,,,,Z,0
DVOGES500112,"Vozol Gear 10000 Puffs Recharge Vape-Red Mojito-Single Disposable-5.0%-20mL",10.00,7.10,0,,,,,,,Z,2
DVOGES500113,"Vozol Gear 10000 Puffs Recharge Vape-Sour Apple Ice-Single Disposable-5.0%-20mL",10.00,7.10,0,,,,,,,Z,0
DVOGES500114,"Vozol Gear 10000 Puffs Recharge Vape-Strawberry Smoothie-Single Disposable-5.0%-20mL",10.00,7.10,0,,,,,,,Z,0
DVOGES500115,"Vozol Gear 10000 Puffs Recharge Vape-Watermelon Ice-Single Disposable-5.0%-20mL",10.00,7.10,0,,,,,,,Z,0
DVOGES500116,"Vozol Gear 10000 Puffs Recharge Vape-Grape Jelly-Single Disposable-5.0%-20mL",10.00,7.10,0,,,,,,,Z,0
DVOGES500117,"Vozol Gear 10000 Puffs Recharge Vape-Juicy Peach Ice-Single Disposable-5.0%-20mL",10.00,7.10,0,,,,,,,Z,0
DVOGES500118,"Vozol Gear 10000 Puffs Recharge Vape-Mexican Mango Ice-Single Disposable-5.0%-20mL",10.00,7.10,0,,,,,,,Z,0
DVOGES500119,"Vozol Gear 10000 Puffs Recharge Vape-Orange Mango Guava-Single Disposable-5.0%-20mL",10.00,7.10,0,,,,,,,Z,0
DVOGES500120,"Vozol Gear 10000 Puffs Recharge Vape-Strawberry Ice Cream-Single Disposable-5.0%-20mL",10.00,7.10,0,,,,,,,Z,0
DVOGES500121,"Vozol Gear 10000 Puffs Recharge Vape-Blue Razz Ice-Single Disposable-5.0%-20mL",10.00,7.10,0,,,,,,,Z,0
DVOGES500122,"Vozol Gear 10000 Puffs Recharge Vape-Strawberry Kiwi-Single Disposable-5.0%-20mL",10.00,7.10,0,,,,,,,Z,0
DVOGES500123,"Vozol Gear 10000 Puffs Recharge Vape-Banana Melon-Single Disposable-5.0%-20mL",10.00,7.10,0,,,,,,,Z,0
DVOGES500124,"Vozol Gear 10000 Puffs Recharge Vape-Super Berry-Single Disposable-5.0%-20mL",10.00,7.10,0,,,,,,,Z,0
DVOGES500125,"Vozol Gear 10000 Puffs Recharge Vape-Pineapple Coconut Ice-Single Disposable-5.0%-20mL",10.00,7.10,0,,,,,,,Z,0
DWOFRS500118,"IJoy Woofr 15000 Puff Disposable-Single Disposable-Strawberry Kiwi-50mg",9.99,3.10,809,6941264671640,,,,,,F-5-4,382
DWOFRS500114,"IJoy Woofr 15000 Puff Disposable-Single Disposable-Grape Razz-50mg",9.99,3.10,754,6941264671596,0.00,,,,,F-5-4,367
DWOFRS500111,"IJoy Woofr 15000 Puff Disposable-Single Disposable-Cool Mint-50mg",9.99,3.10,693,6941264671565,,,,,,F-6-4,97
DWOFRS500116,"IJoy Woofr 15000 Puff Disposable-Single Disposable-Pineapple Kiwiberry-50mg",9.99,3.10,856,6941264671572,,,,,,F-5-4,509
DWOFRS500109,"IJoy Woofr 15000 Puff Disposable-Single Disposable-Blue Slurpee-50mg",9.99,3.10,718,6941264671510,,,,,,F-6-4,160
DWOFRS500110,"IJoy Woofr 15000 Puff Disposable-Single Disposable-Cocomango Berry-50mg",9.99,3.10,870,6941264671589,,,,,,F-6-4,654
DWOFRS500113,"IJoy Woofr 15000 Puff Disposable-Single Disposable-Frozen Raspberry Lemonade-50mg",9.99,3.10,755,6941264671541,,,,,,F-5-4,358
DWOFRS500115,"IJoy Woofr 15000 Puff Disposable-Single Disposable-Passionfruit Pineapple-50mg",9.99,3.10,781,6941264671558,,,,,,F-5-4,404
DELFBS300526,"3% Elf Bar BC5000 Recharge Vape-Mandarin Lime-Single Disposable-3%-13mL",4.50,7.60,0,,,,,,,Z,0
DELFBS300510,"3% Elf Bar BC5000 Recharge Vape-Triple Berry Ice-Single Disposable-3%-13mL",4.50,7.60,0,,,,,,,Z,0
DELFBS300523,"3% Elf Bar BC5000 Recharge Vape-Grape Energy-Single Disposable-3%-13mL",4.50,7.60,0,,,,,,,Z,0
DBDBAS500801,"Bodega Bar 8000 Puffs Disposable-Single Disposable-Banana Icy Runtz-5.0%-17 mL",8.50,5.75,1454,703818367920,2.90,,,,,C-4-4,1971
DBDBAS500802,"Bodega Bar 8000 Puffs Disposable-Single Disposable-Brooklyn Cherries-5.0%-17 mL",8.50,5.75,555,703818367913,2.90,,,,,C-4-4,1299
DBDBAS500803,"Bodega Bar 8000 Puffs Disposable-Single Disposable-Frozen Lush-5.0%-17 mL",8.50,5.75,876,703818367944,2.90,,,,,C-4-4,1123
DBDBAS500804,"Bodega Bar 8000 Puffs Disposable-Single Disposable-Frozen Pineapple-5.0%-17 mL",8.75,5.75,799,703818367968,2.90,,,,,C-4-4,1285
DBDBAS500805,"Bodega Bar 8000 Puffs Disposable-Single Disposable-Kush Mint-5.0%-17 mL",8.50,5.75,932,703818367890,2.90,,,,,C-4-4,1315
DBDBAS500809,"Bodega Bar 8000 Puffs Disposable-Single Disposable-Strawberry Kiwi Zushi-5.0%-17 mL",8.50,5.75,1873,703818367982,2.90,,,,,C-4-4,2278
DBDBAS500810,"Bodega Bar 8000 Puffs Disposable-Single Disposable-Watermelon Bubblegum Gelato-5.0%-17 mL",8.50,5.75,797,703818367906,2.90,,,,,C-4-4,1553
DBDBAS500808,"Bodega Bar 8000 Puffs Disposable-Single Disposable-Strawberry Banana-5.0%-17 mL",8.50,5.75,0,703818367937,2.90,,,,,C-5-4,0
DBDBAS500806,"Bodega Bar 8000 Puffs Disposable-Single Disposable-Mixed Berries-5.0%-17 mL",8.50,5.75,-4,703818367975,2.90,,,,,C-5-4,594
DBDBAS500807,"Bodega Bar 8000 Puffs Disposable-Single Disposable-Peach Mango Watermelon-5.0%-17 mL",8.50,5.75,941,703818367951,2.90,,,,,C-4-4,1554
DGBPUS500131,"Geek Bar Pulse 15,000 Puffs Disposable-Blueberry Ice-Single Disposable-5.0%",11.99,6.95,0,,,,,,,M2,0
DGBPUS500132,"Geek Bar Pulse 15,000 Puffs Disposable-Grape Ice-Single Disposable-5.0%",11.99,6.95,0,,,,,,,M2,0
DGBPUS500135,"Geek Bar Pulse 15,000 Puffs Disposable-Strawberry Watermelon Ice-Single Disposable-5.0%",11.99,6.95,0,,,,,,,M4,0
DGBPUS500133,"Geek Bar Pulse 15,000 Puffs Disposable-Grape Raspberry Ice-Single Disposable-5.0%",11.99,6.95,0,,,,,,,M2,0
DGBPUS500134,"Geek Bar Pulse 15,000 Puffs Disposable-Kiwi Passion Fruit-Single Disposable-5.0%",11.99,6.95,0,,,,,,,M2,0
DGBPUS500130,"Geek Bar Pulse 15,000 Puffs Disposable-Cool Mint-Single Disposable-5.0%",11.99,6.95,601,810164280930,0.00,,,,,M2,0
DGBPUS500130,"Geek Bar Pulse 15,000 Puffs Disposable-Cool Mint-Single Disposable-5.0%",11.99,6.95,601,810164280930,0.00,,,,,Z,605
DGBPUS500136,"Geek Bar Pulse 15,000 Puffs Disposable-Strawberry Kiwi Ice-Single Disposable-5.0%",11.99,6.95,0,,,,,,,M4,0
DGBPUS500138,"Geek Bar Pulse 15,000 Puffs Disposable-Mango Peach Watermelon-Single Disposable-5.0%",11.99,6.95,0,,,,,,,M3,0
DGBPUS500137,"Geek Bar Pulse 15,000 Puffs Disposable-Mixed Berry Ice-Single Disposable-5.0%",11.99,6.95,0,,,,,,,M3,0
DFLOQS500101,"FLONQ Max Smart Disposable 10,000 Puffs-Single Disposable-Banana Milkshake-50mg",13.99,6.85,-1,1230000157537,2.43,,,,,D-6-4,6
DFLOQS500102,"FLONQ Max Smart Disposable 10,000 Puffs-Single Disposable-Strawberry Watermelon-50mg",13.99,6.85,19,1230000157520,2.43,,,,,C-3-3,30
DFLOQS500103,"FLONQ Max Smart Disposable 10,000 Puffs-Single Disposable-Strawberry Ice Cream-50mg",10.25,6.85,0,,,,,,,Z,0
DFLOQS500104,"FLONQ Max Smart Disposable 10,000 Puffs-Single Disposable-Blue Lemonade-50mg",10.25,6.85,30,6297001469705,2.43,,,,,C-3-3,31
DFLOQS500105,"FLONQ Max Smart Disposable 10,000 Puffs-Single Disposable-Yummy Bear-50mg",13.99,6.85,10,6297001469712,2.43,,,,,C-3-3,13
DFLOQS500106,"FLONQ Max Smart Disposable 10,000 Puffs-Single Disposable-Watermelon Ice-50mg",13.99,6.85,19,6297001469774,2.43,,,,,C-3-3,35
DFLOQS500107,"FLONQ Max Smart Disposable 10,000 Puffs-Single Disposable-Cherry Peach Lemonade-50mg",13.99,6.85,0,1230000157469,2.43,,,,,D-5-4,2
DFLOQS500108,"FLONQ Max Smart Disposable 10,000 Puffs-Single Disposable-Milk Chocolate-50mg",13.99,6.85,0,6297001469729,2.43,,,,,D-5-4,7
DFLOQS500109,"FLONQ Max Smart Disposable 10,000 Puffs-Single Disposable-Pink Lemonade-50mg",13.99,6.85,0,1230000157445,2.43,,,,,D-5-4,4
DFLOQS500111,"FLONQ Max Smart Disposable 10,000 Puffs-Single Disposable-Mixed Berries-50mg",13.99,6.85,0,1230000157551,2.43,,,,,D-5-4,1
DFLOQS500112,"FLONQ Max Smart Disposable 10,000 Puffs-Single Disposable-Mint Chill-50mg",13.99,6.85,0,6297001469743,2.43,,,,,D-5-4,0
DFLOQS500114,"FLONQ Max Smart Disposable 10,000 Puffs-Single Disposable-Tobacco-50mg",9.75,6.85,0,,,,,,,Z,0
DFLOQS500113,"FLONQ Max Smart Disposable 10,000 Puffs-Single Disposable-Clear-50mg",13.99,6.85,0,1230000157704,2.43,,,,,D-5-4,18
DFLOQS500110,"FLONQ Max Smart Disposable 10,000 Puffs-Single Disposable-Grape-50mg",10.25,6.85,14,1230000157506,2.43,,,,,C-3-3,20
DWOFRS500101,"IJoy Woofr 15000 Puff Disposable-Single Disposable-Apple Gummies-50mg",9.99,3.10,822,6941264671527,,,,,,F-6-4,529
DWOFRS500102,"IJoy Woofr 15000 Puff Disposable-Single Disposable-Apple Peach-50mg",9.99,3.10,814,6941264671602,,,,,,F-6-4,427
DWOFRS500103,"IJoy Woofr 15000 Puff Disposable-Single Disposable-Blue Razz-50mg",9.99,3.10,697,6941264671534,0.00,,,,,F-6-4,79
JYMNMS000001,"Sengoku Vapor 100mL-Ninja Man-0mg",10.00,7.00,0,,,,,,,Z,0
JYMNMS000003,"Sengoku Vapor 100mL-Ninja Man-3mg",10.00,7.00,0,853418007013,,,,,,Z,0
JYMNMS000006,"Sengoku Vapor 100mL-Ninja Man-6mg",10.00,7.00,132,853418007020,,,,,,J-2-1,139
DVOSTS500901,"Vozol Star 9000 Puffs Disposable-Blue Razz Ice-Single Disposable-5.0%",8.25,5.85,0,,,,,,,Z,0
DVOSTS500914,"Vozol Star 9000 Puffs Disposable-Watermelon Ice-Single Disposable-5.0%",8.25,0.00,0,,,,,,,Z,0
DVOSTS500903,"Vozol Star 9000 Puffs Disposable-Grape Ice-Single Disposable-5.0%",8.25,5.85,0,,,,,,,Z,0
DVOSTS500911,"Vozol Star 9000 Puffs Disposable-Strawberry Watermelon-Single Disposable-5.0%",8.25,5.85,0,,,,,,,Z,0
DVOSTS500910,"Vozol Star 9000 Puffs Disposable-Strawberry Kiwi-Single Disposable-5.0%",8.25,5.85,0,,,,,,,Z,0
DVOSTS500909,"Vozol Star 9000 Puffs Disposable-Sour Apple Ice-Single Disposable-5.0%",8.25,5.85,0,,,,,,,Z,0
DVOSTS500908,"Vozol Star 9000 Puffs Disposable-Raspberry Watermelon-Single Disposable-5.0%",8.25,5.85,0,,,,,,,Z,0
DVOSTS500907,"Vozol Star 9000 Puffs Disposable-Peach Mango Watermelon-Single Disposable-5.0%",8.25,5.85,0,,,,,,,Z,0
DVOSTS500913,"Vozol Star 9000 Puffs Disposable-Watermelon Bubble Gum-Single Disposable-5.0%",8.25,5.85,0,,,,,,,Z,0
DVOSTS500905,"Vozol Star 9000 Puffs Disposable-Miami Mint-Single Disposable-5.0%",8.25,5.85,0,,,,,,,Z,0
DVOSTS500912,"Vozol Star 9000 Puffs Disposable-Triple Berries-Single Disposable-5.0%",8.25,5.85,0,,,,,,,Z,0
DVOSTS500904,"Vozol Star 9000 Puffs Disposable-Mexican Mango Ice-Single Disposable-5.0%",8.25,5.85,0,,,,,,,Z,0
DVOSTS500902,"Vozol Star 9000 Puffs Disposable-Blueberry Storm-Single Disposable-5.0%",8.25,5.85,0,,,,,,,Z,0
DVOSTS500906,"Vozol Star 9000 Puffs Disposable-Miss Pink-Single Disposable-5.0%",8.25,5.85,0,,,,,,,Z,0
DSNOPS500101,"SnoopySmoke Extra Tank 15000 Puffs Recharge Vape-Lush Ice-Single Disposable-5.0%-18mL",11.25,7.60,0,6972849814015,,,,,,A-1-1,0
DSNOPS500102,"SnoopySmoke Extra Tank 15000 Puffs Recharge Vape-Red Juice-Single Disposable-5.0%-18mL",11.25,7.00,0,6972849824151,,,,,,A-1-2,3
DSNOPS500103,"SnoopySmoke Extra Tank 15000 Puffs Recharge Vape-Blueberry Raspberry-Single Disposable-5.0%-18mL",11.25,7.60,0,6972849824199,,,,,,A-1-2,0
DSNOPS500103,"SnoopySmoke Extra Tank 15000 Puffs Recharge Vape-Blueberry Raspberry-Single Disposable-5.0%-18mL",11.25,7.60,0,6972849824199,,,,,,Z,6
DSNOPS500104,"SnoopySmoke Extra Tank 15000 Puffs Recharge Vape-Colombian Coffee-Single Disposable-5.0%-18mL",11.25,7.60,0,6972849824182,,,,,,Z,0
DSNOPS500105,"SnoopySmoke Extra Tank 15000 Puffs Recharge Vape-Blueberry Mint-Single Disposable-5.0%-18mL",11.25,7.60,0,6972849814046,,,,,,A-1-1,0
DSNOPS500106,"SnoopySmoke Extra Tank 15000 Puffs Recharge Vape-Kool Mint-Single Disposable-5.0%-18mL",11.25,7.60,0,6972849814077,,,,,,A-1-2,1
DSNOPS500107,"SnoopySmoke Extra Tank 15000 Puffs Recharge Vape-Triple Berry Ice-Single Disposable-5.0%-18mL",11.25,7.60,0,6972849824168,,,,,,A-1-1,0
DSNOPS500107,"SnoopySmoke Extra Tank 15000 Puffs Recharge Vape-Triple Berry Ice-Single Disposable-5.0%-18mL",11.25,7.60,0,6972849824168,,,,,,Z,7
DSNOPS500108,"SnoopySmoke Extra Tank 15000 Puffs Recharge Vape-Tropical Rainbow Blast-Single Disposable-5.0%-18mL",11.25,7.60,0,6972849814091,,,,,,A-1-2,0
DSNOPS500109,"SnoopySmoke Extra Tank 15000 Puffs Recharge Vape-Black Ice-Single Disposable-5.0%-18mL",11.25,7.60,0,6972849824175,,,,,,A-1-1,0
DOXMMS500101,"OXBAR Magic Maze Pro 10000 Puffs Recharge Vape-Bubble Melon-Single Disposable-5.0%-18mL",8.99,6.10,0,,,,,,,Z,0
DOXMMS500102,"OXBAR Magic Maze Pro 10000 Puffs Recharge Vape-Watermelon Remix Ice-Single Disposable-5.0%-18mL",8.99,6.10,0,,,,,,,Z,0
DOXMMS500103,"OXBAR Magic Maze Pro 10000 Puffs Recharge Vape-Fruit Paradise-Single Disposable-5.0%-18mL",8.99,6.10,0,,,,,,,Z,0
DOXMMS500104,"OXBAR Magic Maze Pro 10000 Puffs Recharge Vape-Rainbow Blast-Single Disposable-5.0%-18mL",8.99,6.10,0,,,,,,,Z,0
DOXMMS500105,"OXBAR Magic Maze Pro 10000 Puffs Recharge Vape-Pink Burst Chew-Single Disposable-5.0%-18mL",8.99,6.10,0,,,,,,,Z,0
DOXMMS500106,"OXBAR Magic Maze Pro 10000 Puffs Recharge Vape-Blue Razz-Single Disposable-5.0%-18mL",8.99,6.10,0,,,,,,,Z,0
DOXMMS500107,"OXBAR Magic Maze Pro 10000 Puffs Recharge Vape-Strawberry Watermelon-Single Disposable-5.0%-18mL",8.99,6.10,0,,,,,,,Z,0
DOXMMS500108,"OXBAR Magic Maze Pro 10000 Puffs Recharge Vape-Splash Bros Lemonade-Single Disposable-5.0%-18mL",8.99,6.10,0,,,,,,,Z,0
DOXMMS500109,"OXBAR Magic Maze Pro 10000 Puffs Recharge Vape-Tiff Jewel Mint-Single Disposable-5.0%-18mL",8.99,6.10,0,,,,,,,Z,0
DOXMMS500110,"OXBAR Magic Maze Pro 10000 Puffs Recharge Vape-Razz Pineapple-Single Disposable-5.0%-18mL",8.99,6.10,0,,,,,,,Z,0
DOXMMS500111,"OXBAR Magic Maze Pro 10000 Puffs Recharge Vape-Sakura Grape-Single Disposable-5.0%-18mL",8.99,6.10,0,,,,,,,Z,0
DABLXS500001,"Air Bar Lux Plus 2000 Puffs Disposable-Banana Shake-Single Disposable-5.0%-6.5mL",1.00,0.25,0,,4.00,,,,,Z,0
DABLXS500002,"Air Bar Lux Plus 2000 Puffs Disposable-Corns and Chips-Single Disposable-5.0%-6.5mL",1.00,0.25,0,,,,,,,Z,0
DABLXS500003,"Air Bar Lux Plus 2000 Puffs Disposable-Berry Lemon Shake-Single Disposable-5.0%-6.5mL",1.00,0.25,0,,,,,,,Z,0
DABLXS500004,"Air Bar Lux Plus 2000 Puffs Disposable-Clear-Single Disposable-5.0%-6.5mL",1.00,0.25,0,,,,,,,Z,0
DABLXS500005,"Air Bar Lux Plus 2000 Puffs Disposable-Cherry Lemon Shake-Single Disposable-5.0%-6.5mL",1.00,0.25,0,,,,,,,Z,0
DABLXS500006,"Air Bar Lux Plus 2000 Puffs Disposable-Kiwi Lemon Shake-Single Disposable-5.0%-6.5mL",1.00,0.25,0,,,,,,,Z,0
DABLXS500007,"Air Bar Lux Plus 2000 Puffs Disposable-Kiwi Orange-Single Disposable-5.0%-6.5mL",1.00,0.25,0,,0.00,,,,,A-9-2,23
DABLXS500008,"Air Bar Lux Plus 2000 Puffs Disposable-Cola-Single Disposable-5.0%-6.5mL",1.00,0.25,0,,,,,,,Z,0
DABLXS500009,"Air Bar Lux Plus 2000 Puffs Disposable-Orange Shake-Single Disposable-5.0%-6.5mL",1.00,0.25,0,,,,,,,Z,0
DABLXS500010,"Air Bar Lux Plus 2000 Puffs Disposable-Cranberry Grape-Single Disposable-5.0%-6.5mL",1.00,0.25,0,,,,,,,Z,0
DABLXS500011,"Air Bar Lux Plus 2000 Puffs Disposable-Watermelon Ice-Single Disposable-5.0%-6.5mL",1.00,0.25,0,,,,,,,Z,0
DALHSP50S711,"Sample 5% Aloha Sun 7000 Puffs Single Disposable-Ume Colada",9.25,5.00,271,713310631559,,,,,,F-1-1,271
DALHSP50S712,"Sample 5% Aloha Sun 7000 Puffs Single Disposable-Ube",9.25,5.00,25,713310631146,,,,,,F-1-1,16
DALHSP50S713,"Sample 5% Aloha Sun 7000 Puffs Single Disposable-Redbull Ice",9.25,5.00,71,713310631122,,,,,,F-1-1,71
DALHSP50S714,"Sample 5% Aloha Sun 7000 Puffs Single Disposable-Purple Rain",9.25,5.00,266,713310631573,,,,,,F-1-1,267
DALHSP50S715,"Sample 5% Aloha Sun 7000 Puffs Single Disposable-Mango Lychee",9.25,5.00,0,713310631184,,,,,,F-1-2,0
DALHSP50S716,"Sample 5% Aloha Sun 7000 Puffs Single Disposable-Orange Passion",9.25,5.00,562,703674232462,,,,,,F-1-2,564
DALHSP50S717,"Sample 5% Aloha Sun 7000 Puffs Single Disposable-P.O.G.",9.25,5.00,149,713310631597,,,,,,F-1-1,154
