id,name,product_type,retailer_sku,vendor_sku,price,cost,vendor_name,purchase_name,manage_inventory,quantity_available,in_stock,leadtime_days,backordered_until,vendor_leadtime_days,upc,mpn,other_barcode,price_msrp,price_map,active,dimensions_units,height_dimension,width_dimension,length_dimension,depth_dimension,diameter_dimension,other_dimensions,weight,weight_units,custom_text_1,custom_text_2,custom_text_3
33869072,GeekVape Z Series Coils 5-Pack-Z 0.2ohm,simple,ONT007772,GEEKZSMRC5PACK-Z202,11.0,6.949,__multiple__,GKVP - Geekvape Z (Coils)(5-Pack) - Z 0.2ohm,true,6275,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.2,,,,
33869074,Vaporesso XTRA Unipod Pods 2 Pack - Meshed 0.8ohm,simple,ONT015359,ONT015359,4.75,2.81,__multiple__,VRSO - Vaporesso XTRA Unipod (Pods)(2-Pack) - Mesh 0.8ohm,true,149,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.4,,,,
33869114,ORGNX Salt Series 30ML - 35mg - Watermelon Ice,simple,ONT007825,,7.43,5.0,__multiple__,CTTG - ORGNX (LIQ Salt)(30mL) - Watermelon Ice 35mg,true,19,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
33869116,ORGNX Salt Series 30ML - 50mg - Honeydew Ice,simple,ONT005755,,7.09,5.0,__multiple__,CTTG - ORGNX (LIQ Salt)(30mL) - Honeydew Ice 50mg,true,4,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
33869119,ORGNX Salt Series 30ML - 50mg - Watermelon Ice,simple,ONT007826,ONT007826,7.43,1.0,__multiple__,CTTG - ORGNX (LIQ Salt)(30mL) - Watermelon Ice 50mg,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
33869121,Uwell Caliburn KOKO Pods - 1.2ohm,simple,ONT008727,,8.9,6.89,__multiple__,UWLL - Uwell Caliburn Koko (Pods)(4-Pack) - 1.2ohm,true,164,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
33869204,Antibacterial Hand Sanitizer 60ML,simple,,Antibacterial Hand Sanitizer 60ML,0.0,1.5,NV01,Antibacterial Hand Sanitizer 60ML,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
33869205,Antibacterial Hand Sanitizer 60ML - 1 Bottle,simple,Antibacterial Hand Sanitizer 60ML - 1 Bottle,Antibacterial Hand Sanitizer 60ML - 1 Bottle,0.14,0.1,NV01,Antibacterial Hand Sanitizer 60ML - 1 Bottle,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
33869211,Suorin Drop - Black,simple,ONT002145,suo-drop-cartridge-1pk-black,1.35,1.719,__multiple__,SURN - Suorin Drop (Pods)(1pc) - Black [Disc.],true,30,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.01,,,,
33869213,Suorin Drop Pod,simple,,,0.0,1.719,__multiple__,SURN - Suorin Drop (Pods)(1pc) - Black [Disc.],true,30,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,,,,,
33869215,KN95 Respirator - 25 Pack,simple,KN95 Respirator - 25 Pack,KN95 Respirator - 25 Pack,65.99,0.0,NV01,KN95 Respirator - 25 Pack,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
33869216,KN95 Respirator - 50 Pack,simple,KN95 Respirator - 50 Pack,KN95 Respirator - 50 Pack,120.99,0.0,NV01,KN95 Respirator - 50 Pack,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
33869221,Premium KN95 Respirator - 50 Pack,simple,Premium KN95 Respirator - 50 Pack,Premium KN95 Respirator - 50 Pack,9.99,0.0,NV01,Premium KN95 Respirator - 50 Pack,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
33869224,SMOK TF Coils 3 Pack - BF-Mesh - 0.25ohm,simple,ONT003096,COIL19,6.99,5.06,__multiple__,IVPS - SMOK TF (Coils)(3-Pack) - BF-Mesh 0.25ohm,true,520,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
33869235,FreeMax Mesh Pro Coils 3 Pack - 0.12ohm - SS316L Single Mesh,simple,ONT002321,FRMXFRLKMSHPRCL-SS31,6.95,4.08,__multiple__,FRMX - Freemax Mesh Pro (Coils)(3-Pack) - SS316L Single Mesh 0.12ohm,true,305,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
33869236,FreeMax Mesh Pro Coils 3 Pack - 0.15ohm - Kanthal Single Mesh,simple,ONT002322,ONT002322,6.95,5.08,__multiple__,FRMX - Freemax Mesh Pro (Coils)(3-Pack) - Single Mesh 0.15ohm,true,185,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
33869237,FreeMax Mesh Pro Coils 3 Pack - 0.15ohm - Kanthal Triple Mesh,simple,ONT002324,FRMXFRLKMSHPRCL-KTRP,10.99,6.43,__multiple__,FRMX - Freemax Mesh Pro (Coils)(3-Pack) - Triple Mesh 0.15ohm,true,6,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
33869249,GeekVape Zeus X Replacement Coil 2 Pack  - 0.17ohm Ni80,simple,IN00013404,,1.23,0.88,__multiple__,GeekVape Zeus X Replacement Coil 2 Pack  - 0.17ohm Ni80,true,94,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.2,,,,
33869260,Suorin Air Plus Pod - 1.0ohm,simple,ONT006211,ONT006211,2.28,1.0,__multiple__,SURN - Suorin Air Plus (Pods)(1pc) - 1.0ohm [Disc.],true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.2,,,,
33869271,SMOK TFV8 Baby V2 Coils 3 Pack - S1,simple,ONT009924,,6.41,4.89,__multiple__,IVPS - SMOK Baby V2 (Coils)(3-Pack) - S1,true,137,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
33869274,SMOK RPM Coils 5 Pack - Triple 0.6ohm,simple,ONT007375,HSMRPMTC06,8.71,6.4,__multiple__,IVPS - SMOK RPM (Coils)(5-Pack) - Triple 0.6ohm,true,2196,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.4,,,,
33869325,Custard Monster 100ML - 3mg - Blueberry Custard,simple,ONT015693,CUSTRDMNSTR100-BB-03MG,9.65,5.5,__multiple__,MNST - Jam Monster (LIQ FB)(100mL) Custard - Blueberry Custard 03mg,,192,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.4,,,,
33869552,Twist Series 120ML - 0mg - Peach Blossom,simple,ONT001722,LMNTWST120-PEAC-00MG,15.75,10.25,__multiple__,DDYS - Twist (LIQ FB)(120mL; 60mL x2) - Yellow Peach 00mg,true,16,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
33869553,Twist Series 120ML - 0mg - Pink Punch,simple,ONT001725,LMNTWST120-PINK-00MG,15.75,10.25,__multiple__,DDYS - Twist (LIQ FB)(120mL; 60mL x2) - Pink No. 1 00mg,true,38,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
33869555,Twist Series 120ML - 0mg - (Fruit Twist) Tropical Pucker Punch,simple,ONT001716,JFT120TPP00,15.75,10.25,__multiple__,DDYS - Twist (LIQ FB)(120mL; 60mL x2) - Blend No.1 (Tropical Pucker Punch) 00mg,true,8,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
33869595,VooPoo PnP Coils 5 Pack - PnP-VM5 0.2ohm,simple,ONT014822,VPOOPNPCL-VM502,10.21,7.898,__multiple__,VOPO - Voopoo PnP (Coils)(5-Pack) - PnP-VM5 0.2ohm,true,2829,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.2,,,,
33869691,Halo Collection 60ML - 0mg - Subzero,simple,J05412,ONT029753,9.99,7.5,__multiple__,SYCT - Halo Eliquid (LIQ FB)(60mL) - Subzero 00mg [Disc.],true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
33869692,Halo Collection 60ML - 0mg - Tribecca,simple,J05415,ONT029759,9.99,7.5,__multiple__,SYCT - Halo Eliquid (LIQ FB)(60mL) - Tribeca 00mg [Disc.],true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
33869696,Halo Collection 60ML - 3mg - Subzero,simple,JHLBLS033001,ONT029754,9.99,7.5,__multiple__,SYCT - Halo Eliquid (LIQ FB)(60mL) - Subzero 03mg [Disc.],true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
33869698,Halo Collection 60ML - 3mg - Tribecca,simple,JHLBLS033002,ONT029760,9.99,7.5,__multiple__,SYCT - Halo Eliquid (LIQ FB)(60mL) - Tribeca 03mg [Disc.],true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
33869703,Halo Collection 60ML - 6mg - Subzero,simple,JHLBLS063001,ONT029755,9.99,7.5,__multiple__,SYCT - Halo Eliquid (LIQ FB)(60mL) - Subzero 06mg [Disc.],true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
33869705,Halo Collection 60ML - 6mg - Tribecca,simple,JHLBLS063002,ONT029761,9.99,7.5,__multiple__,SYCT - Halo Eliquid (LIQ FB)(60mL) - Tribeca 06mg [Disc.],true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
33869709,Halo Collection 60ML - 12mg - Subzero,simple,JHLBLS123001,ONT029756,9.99,7.5,__multiple__,SYCT - Halo Eliquid (LIQ FB)(60mL) - Subzero 12mg [Disc.],true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.2,,,,
33869711,Halo Collection 60ML - 12mg - Tribecca,simple,JHLBLS123002,ONT029762,9.99,7.5,__multiple__,SYCT - Halo Eliquid (LIQ FB)(60mL) - Tribeca 12mg [Disc.],true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.2,,,,
33869779,Innevape 75ML - 3mg - Heisenberg (The Berg) Menthol,simple,ONT006492,ONT006492,7.16,5.3,__multiple__,INNE - Innevape (LIQ FB)(75mL) - Heisenberg Menthol 03mg [Disc.],true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.35,,,,
33869787,Innevape Heisenberg Carousel VMD 75ML - 6mg - Heisenberg (The Berg) Menthol,simple,ONT006493,ONT006493,12.0,5.3,__multiple__,INNE - Innevape (LIQ FB)(75mL) - Heisenberg Menthol 06mg [Disc.],true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.45,,,,
33869803,Innevape Salt 30ML - 24mg - Heisenberg Menthol,simple,ONT006496,INVAPESLT30-HSBGM-24MG,7.43,5.5,__multiple__,INNE - Innevape (LIQ Salt)(30mL) - Heisenberg Menthol 24mg,true,868,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.25,,,,
33869821,Lemon Twist Salt Series 60ML - 50mg - Watermelon Madness Iced,simple,ONT023875,lem-iced-watermelon-madness-salt-50mg,15.5,10.75,__multiple__,DDYS - Twist (LIQ Salt)(60mL; 30mL x2) - Red 0 (Ice Watermelon Madness) 50mg,true,29,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
33869885,Aspire Nautilus BVC Coils Pack - 1.6ohm,simple,ONT002575,COIL22,12.25,6.7,__multiple__,Aspire Nautilus BVC Coils Pack - 1.6ohm,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.1,,,,
33869886,Aspire Nautilus BVC Coils Pack - 1.8ohm,simple,ONT002576,ONT002576,9.8,1.0,__multiple__,Aspire Nautilus BVC Coils - 1.8ohm (5-Pack),true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.1,,,,
35298480,Puff Bar Disposable E-Cigs 1.3mL - Pack of 10 - 5% Nicotine - Strawberry Banana,simple,DPFBAP500007,DPFBAP500007,40.5,30.0,__multiple__,Puff Bar Disposable E-Cigs 1.3mL - Pack of 10 - 5% Nicotine - Strawberry Banana,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
35298615,Lush 1500 Puffs Disposable - Pack of 10 - 5% - Banana Mango,simple,DLURGP500003,DLURGP500003,57.38,42.5,NV01,Lush 1500 Puffs Disposable - Pack of 10 - 5% - Banana Mango,true,0,,,,1,,,,,,true,,,,,,,,1.0,,,,
35298616,Lush 1500 Puffs Disposable - Pack of 10 - 5% - Custard Lemon Pie,simple,DLURGP500005,DLURGP500005,57.38,42.5,NV01,Lush 1500 Puffs Disposable - Pack of 10 - 5% - Custard Lemon Pie,true,0,,,,1,,,,,,true,,,,,,,,1.0,,,,
35298617,Lush 1500 Puffs Disposable - Pack of 10 - 5% - Lychee Peach Ice,simple,DLURGP500011,DLURGP500011,57.38,42.5,NV01,Lush 1500 Puffs Disposable - Pack of 10 - 5% - Lychee Peach Ice,true,0,,,,1,,,,,,true,,,,,,,,1.0,,,,
35298709,Puff Bar Disposable E-Cigs 1.3mL - Pack of 10 - 5% Nicotine - Cool Mint5%,simple,DPFBAP500008,ONT008276,40.5,30.0,__multiple__,Puff Bar Disposable - Cool Mint 5% (10-Pack Bundle),true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.9,,,,
35298710,Puff Bar Disposable E-Cigs 1.3mL - Pack of 10 - 5% Nicotine - Lush Ice,simple,DPFBAP500003,ONT008265,27.0,20.0,__multiple__,Puff Bar Disposable - Lush Ice 5% (10-Pack Bundle),true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.9,,,,
35299078,Puff Bar Disposable E-Cigs 1.3mL - Pack of 10 - 5% Nicotine - Pineapple Lemonade,simple,DPFBAP500006,ONT008267,47.25,35.0,__multiple__,Puff Bar Disposable - Pineapple Lemonade 5% (10-Pack Bundle),true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.9,,,,
35299079,Puff Bar Disposable E-Cigs 1.3mL - Pack of 10 - 5% Nicotine - Watermelon,simple,DPFBAP500011,ONT008275,40.5,20.0,__multiple__,Puff Bar Disposable - Watermelon 5% (10-Pack Bundle),true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.9,,,,
35299088,Hi-Drip E-Liquid Series 100mL-6mg-Dewberry,simple,ONT005140,,9.1,4.5,__multiple__,TRDP - Hi Drip (LIQ FB)(100mL) - Dew Berry 06mg,true,172,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
35299164,Candy King Series 100ML - 6mg - Strawberry Watermelon Bubblegum,simple,ONT001050,,8.85,6.0,__multiple__,DRPM - Candy King (LIQ FB)(100mL) - Strawberry Watermelon Bubblegum 06mg,true,1459,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.2,,,,
35299189,Lush 1500 Puffs Disposable - Pack of 10 - 5% - Cool Mint,simple,DLURGP500004,DLURGP500004,55.35,41.0,NV01,Lush 1500 Puffs Disposable - Pack of 10 - 5% - Cool Mint,true,0,,,,1,,,,,,true,,,,,,,,1.0,,,,
35299190,Lush 1500 Puffs Disposable - Pack of 10 - 5% - Filipino Mango,simple,DLURGP500006,DLURGP500006,57.38,42.5,NV01,Lush 1500 Puffs Disposable - Pack of 10 - 5% - Filipino Mango,true,0,,,,1,,,,,,true,,,,,,,,1.0,,,,
35299191,Lush 1500 Puffs Disposable - Pack of 10 - 5% - Lychee Ice,simple,DLURGP500010,DLURGP500010,57.38,42.5,NV01,Lush 1500 Puffs Disposable - Pack of 10 - 5% - Lychee Ice,true,0,,,,1,,,,,,true,,,,,,,,1.0,,,,
35299192,Lush 1500 Puffs Disposable - Pack of 10 - 5% - Lychee Strawberry Ice,simple,DLURGP500012,DLURGP500012,57.38,42.0,NV01,Lush 1500 Puffs Disposable - Pack of 10 - 5% - Lychee Strawberry Ice,true,0,,,,1,,,,,,true,,,,,,,,1.0,,,,
35299455,Naked 100 Series 60ML - 6mg - Lava Flow,simple,ONT000118,NAK100-LAVA-06MG-60ML,11.0,4.75,__multiple__,SCHW - Naked (LIQ FB)(60mL) * - Lava Flow 06mg,true,989,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.2,,,,
35299526,Naked 100 Salt Series 30ML - 50mg - American Patriots,simple,ONT000193,,9.5,4.25,__multiple__,SCHW - Naked (LIQ Salt)(30mL) - American Patriots 50mg,true,1173,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.1,,,,
35299530,Naked 100 Salt Series 30ML - 50mg - Cuban Blend,simple,ONT005158,NKDSLT30ML-CUBA-50MG,9.5,4.25,__multiple__,SCHW - Naked (LIQ Salt)(30mL) - Cuban Blend 50mg,true,631,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.1,,,,
35299705,Puff Plus Disposable Vape - Pack of 10 - Watermelon,simple,DPFPLP500042,DPFPLP500042,65.0,18.0,__multiple__,Puff Plus Disposable Vape - Pack of 10 - Watermelon,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.75,,,,
35299971,Puff Plus Disposable Vape - Pack of 10 - Peach Ice,simple,DPFPLP500031,DPFPLP500031,65.0,42.5,__multiple__,Puff Plus Disposable Vape - Pack of 10 - Peach Ice,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.75,,,,
35299991,SMOK RPM 40 Starter Kit - Prism Gold,simple,ONT007369,smo-rpm40-kit-prism-gold,23.63,17.5,__multiple__,IVPS - SMOK RPM 40 (Kit PS) - Prism Gold,true,1,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.519,,,,
35300039,Hi-Drip E-Liquid Series 100mL-3mg-Peachy Mango ICED,simple,ONT005154,,9.1,5.5,__multiple__,TRDP - Hi Drip (LIQ FB)(100mL) - Peachy Mango Iced 03mg,true,132,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
35304456,Puff Plus Disposable Vape - Pack of 10 - Aloe Grape,simple,DPFPLP500001,DPFPLP500001,53.33,39.5,__multiple__,Puff Plus Disposable Vape - Pack of 10 - Aloe Grape,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.75,,,,
35304457,Puff Plus Disposable Vape - Pack of 10 - Tangerine Ice,simple,DPFPLP500041,DPFPLP500041,65.0,57.5,__multiple__,Puff Plus Disposable Vape - Pack of 10 - Tangerine Ice,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.75,,,,
35308003,Skwezed Series 100ML - 0mg - Grapefruit,simple,ONT008452,JSK100GF00,11.0,7.25,__multiple__,VPRB - Skwezed (LIQ FB)(100mL) - Grapefruit 00mg,true,27,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
35308004,Skwezed Series 100ML - 0mg - Green Pucker (Green Apple),simple,ONT008455,JSKD1000GNAE,11.0,7.25,__multiple__,VPRB - Skwezed (LIQ FB)(100mL) - Green Pucker (Green Apple) 00mg,true,86,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
35308005,Skwezed Series 100ML - 0mg - Lychee,simple,ONT008458,ONT008458,11.0,7.25,__multiple__,VPRB - Skwezed (LIQ FB)(100mL) - Lychee 00mg,true,6,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
35308010,Skwezed Series 100ML - 3mg - Frozen Green Pucker (Green Apple Ice),simple,ONT012374,,11.0,7.5,__multiple__,VPRB - Skwezed (LIQ FB)(100mL) Frozen - Green Pucker (Green Apple Ice) 03mg,true,184,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
35308012,Skwezed Series 100ML - 6mg - Green Pucker (Green Apple),simple,ONT008457,JSKD1006GNAE,11.0,7.1,__multiple__,VPRB - Skwezed (LIQ FB)(100mL) - Green Pucker (Green Apple) 06mg,true,251,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
35308283,Hohm Tech Hohm Life 18650 3015mAh 22.1A (2 Pack),simple,ONT015674,ONT015674,14.85,11.0,__multiple__,HOHM - Hohm Tech (Batteries 18650) Hohm Life (2-Pack),true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.2,,,,
35309249,Candy King On Ice Series 100ML - 6mg - Strawberry Watermelon Bubblegum ICED,simple,ONT001065,CNDCNDYKNGONICE100ML-STRA-06MG,8.44,6.0,__multiple__,DRPM - Candy King (LIQ FB)(100mL) - Strawberry Watermelon Bubblegum Ice 06mg,true,263,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.2,,,,
35309333,FreeMax Mesh Pro Coils 3 Pack - Kanthal Double Mesh .2ohm,simple,ONT002323,ONT002323,9.32,6.74,__multiple__,FRMX - Freemax Mesh Pro (Coils)(3-Pack) - Double Mesh 0.2ohm,true,48,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.1,,,,
35321578,Puff Bar Disposable E-Cigs 1.3mL - Pack of 10 - 5% Nicotine - Cucumber,simple,DPFBAP500002,DPFBAP500002,47.25,20.0,__multiple__,Puff Bar Disposable E-Cigs 1.3mL - Pack of 10 - 5% Nicotine - Cucumber,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.9,,,,
35321795,VooPoo UForce U4 0.23ohm (Dual Coil) (5-Pack),simple,ONT001536,ONT001536,9.79,8.75,__multiple__,VOPO - Voopoo Uforce (Coils)(5-Pack) - U4 [Disc.],true,10,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.1,,,,
35322792,SMOK Nfix Replacement Pods 3 Pack - Meshed 0.8ohm,simple,ONT015685,SMKNFIXPOD-08MSH,5.74,4.523,__multiple__,IVPS - SMOK Nfix (Pods)(3-Pack) - Mesh 0.8ohm,true,1000,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.2,,,,
35323224,VooPoo UForce Coils 5 Pack - N1 0.13hom (Single Mesh),simple,ONT001540,ONT001540,11.52,7.059,__multiple__,VOPO - Voopoo Uforce (Coils)(5-Pack) - N1 [Disc.],true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.1,,,,
35323388,SMOK Nord Coils 5 Pack - Ceramic Coil - 1.4ohm,simple,ONT002174,ONT002174,9.99,6.34,__multiple__,IVPS - SMOK Nord (Coils)(5-Pack) - Ceramic 1.4ohm,true,111,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.1,,,,
35323390,SMOK Nord Coils 5 Pack - Regular DC Coil - 0.6ohm,simple,ONT006728,COIL26,8.99,6.33,__multiple__,IVPS - SMOK Nord (Coils)(5-Pack) - Regular DC 0.6ohm,true,768,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.1,,,,
35325124,SMOK TFV12 Prince Coils 3 Pack - 0.12ohm Prince T10,simple,ONT002189,ONT002189,8.42,6.93,__multiple__,IVPS - SMOK Prince (Coils)(3-Pack) - T10,true,68,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.1,,,,
35325126,SMOK TFV12 Prince Coils 3 Pack - 0.17ohm Prince MAX Mesh,simple,ONT002195,,5.97,4.808,__multiple__,IVPS - SMOK Prince (Coils)(3-Pack) - Max Mesh,true,847,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.1,,,,
35326640,Falcon Coils 3 Pack - M1 Mesh 0.15ohm,simple,ONT002372,BACKROOM,8.38,5.82,__multiple__,HRZN - Horizon Falcon (Coils)(3-Pack) - M1,true,233,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.2,,,,
35332427,Nasty Juice Series (60mL) -ASAP Grape-6mg,simple,ONT001763,ONT037248,8.44,3.5,__multiple__,FLVR - Nasty Juice (LIQ FB)(60mL) - Asap Grape 06mg,true,1,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
35332457,Nasty Juice Series 60ML -Cush Man Mango Strawberry-3mg,simple,ONT001774,ONT037255,8.44,3.5,__multiple__,FLVR - Nasty Juice (LIQ FB)(60mL) - Cushman Strawberry 03mg,true,1,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
35333008,Smok TFV8 Coil 3 Pack - V8-X4 0.15ohm Quadruple,simple,ONT002167,smo-v8-x4-coil-3pk,7.5,2.5,__multiple__,IVPS - SMOK TFV8 (Coils)(3-Pack) - V8-X4 [Disc.],true,665,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.2,,,,
35333009,Smok TFV8 Coil 3 Pack - V8-Q4 0.15ohm Quadruple,simple,ONT002166,smo-v8-q4-coil-3pk,8.99,3.5,__multiple__,IVPS - SMOK TFV8 (Coils)(3-Pack) - V8-Q4,true,56,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.2,,,,
35333662,Puff Plus Disposable Vape - Pack of 10 - Mixed Berry,simple,DPFPLP500028,DPFPLP500028,77.63,57.5,__multiple__,Puff Plus Disposable Vape - Pack of 10 - Mixed Berry,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.75,,,,
35335140,Vapetasia Series 100ML - 3mg - Killer Kustard Blueberry,simple,ONT001457,,9.5,6.25,__multiple__,VTSA - Vapetasia (LIQ FB)(100mL) - Killer Kustard Blueberry 03mg,true,332,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
35337043,SMOK Priv N19 Kit - 7-Color/Black,simple,ONT006681,smo-priv-n19-7color-black,23.18,16.584,__multiple__,IVPS - SMOK Priv N19 (Kit SK) - 7 Color/Black,true,54,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
35337453,Puff Plus Disposable Vape - Pack of 10 - Strawberry Watermelon,simple,DPFPLP500040,DPFPLP500040,65.0,42.5,__multiple__,Puff Plus Disposable Vape - Pack of 10 - Strawberry Watermelon,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.75,,,,
35338887,Blackcell Electron 18650 Battery 2-Pack,simple,H05981,BBCETP000002,9.23,6.84,__multiple__,Blackcell Electron 18650 Battery 2-Pack,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
35338890,Blackcell Proton 18650 Single Battery,simple,BBCPTP000001,HFVBCPRTN,5.99,4.5,__multiple__,BlackCell - 18650 PROTON Battery - 3018 mAh 40A,true,0,,,,2,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.5,,,,
